@relation TestInstances

@attribute room {door,wall,kitchen,window,center}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
door,17,-45,-55,-66,-61,-76,0,0,0,0
door,18,-44,-55,-66,-61,-76,0,0,0,0
door,18,-43,-55,-66,-61,-76,0,0,0,0
door,20,-43,-55,-66,-61,-76,0,0,0,0
door,21,-42,-55,-66,-61,-76,0,0,0,0
door,22,-41,-55,-66,-61,-76,0,0,0,0
door,21,-41,-55,-66,-61,-76,0,0,0,0
door,22,-41,-55,-66,-61,-76,0,0,0,0
door,21,-41,-55,-66,-61,-76,0,0,0,0
door,20,-42,-55,-66,-61,-76,0,0,0,0
door,21,-42,-55,-66,-61,-76,0,0,0,0
door,19,-43,-55,-66,-61,-76,0,0,0,0
door,18,-43,-55,-66,-61,-76,0,0,0,0
door,17,-44,-55,-66,-61,-76,0,0,0,0
door,16,-44,-55,-66,-61,-76,0,0,0,0
door,17,-44,-55,-66,-61,-76,0,0,0,0
door,17,-44,-48,-68,-62,-77,0,0,0,0
door,18,-44,-48,-68,-62,-77,0,0,0,0
door,19,-43,-48,-68,-62,-77,0,0,0,0
door,20,-43,-48,-68,-62,-77,0,0,0,0
door,21,-42,-48,-68,-62,-77,0,0,0,0
door,22,-41,-48,-68,-62,-77,0,0,0,0
door,21,-42,-48,-68,-62,-77,0,0,0,0
door,21,-41,-48,-68,-62,-77,0,0,0,0
door,22,-41,-48,-68,-62,-77,0,0,0,0
door,21,-41,-48,-68,-62,-77,0,0,0,0
door,22,-41,-48,-68,-62,-77,0,0,0,0
door,22,-42,-48,-68,-62,-77,0,0,0,0
door,22,-43,-48,-68,-62,-77,0,0,0,0
door,20,-44,-48,-68,-62,-77,0,0,0,0
door,21,-44,-48,-68,-62,-77,0,0,0,0
door,22,-44,-48,-68,-62,-77,0,0,0,0
door,23,-43,-48,-68,-62,-77,0,0,0,0
door,23,-42,-48,-68,-62,-77,0,0,0,0
door,23,-41,-48,-68,-62,-77,0,0,0,0
door,24,-41,-48,-68,-62,-77,0,0,0,0
door,23,-41,-48,-68,-62,-77,0,0,0,0
door,21,-42,-48,-68,-62,-77,0,0,0,0
door,21,-41,-48,-68,-62,-77,0,0,0,0
door,22,-41,-48,-68,-62,-77,0,0,0,0
door,23,-41,-48,-68,-62,-77,0,0,0,0
door,23,-42,-48,-68,-62,-77,0,0,0,0
door,24,-41,-48,-68,-62,-77,0,0,0,0
door,24,-41,-48,-78,-61,-73,0,0,0,0
door,25,-42,-48,-78,-61,-73,0,0,0,0
door,24,-42,-48,-78,-61,-73,0,0,0,0
door,25,-42,-48,-78,-61,-73,0,0,0,0
door,24,-43,-48,-78,-61,-73,0,0,0,0
door,24,-43,-51,-71,-57,-68,0,0,0,0
door,23,-44,-51,-71,-57,-68,0,0,0,0
door,23,-44,-48,-71,-57,-80,0,0,0,0
door,24,-44,-48,-71,-57,-80,0,0,0,0
door,25,-44,-48,-71,-57,-80,0,0,0,0
door,24,-44,-58,-68,-58,-76,0,0,0,0
door,24,-44,-50,-64,-62,-81,0,0,0,0
door,25,-43,-50,-64,-62,-81,0,0,0,0
door,26,-42,-50,-64,-62,-81,0,0,0,0
door,26,-41,-50,-64,-62,-81,0,0,0,0
door,26,-41,-54,-65,-58,-67,0,0,0,0
door,25,-41,-54,-65,-58,-67,0,0,0,0
door,24,-41,-58,-64,-53,-62,0,0,0,0
door,24,-40,-58,-64,-53,-62,0,0,0,0
door,24,-40,-62,-62,-53,-74,0,0,0,0
door,23,-40,-62,-62,-53,-74,0,0,0,0
door,23,-40,-59,-62,-56,-82,0,0,0,0
door,24,-40,-59,-62,-56,-82,0,0,0,0
door,24,-39,-59,-62,-56,-82,0,0,0,0
door,24,-40,-59,-62,-56,-82,0,0,0,0
door,24,-40,-49,-70,-60,-76,0,0,0,0
door,25,-40,-49,-70,-60,-76,0,0,0,0
door,25,-40,-46,-70,-59,-76,0,0,0,0
door,26,-40,-46,-70,-59,-76,0,0,0,0
door,25,-41,-46,-70,-59,-76,0,0,0,0
door,25,-41,-53,-68,-58,-77,0,0,0,0
door,26,-42,-53,-68,-58,-77,0,0,0,0
door,26,-42,-54,-68,-55,-77,0,0,0,0
door,28,-42,-54,-68,-55,-77,0,0,0,0
door,26,-44,-54,-68,-55,-77,0,0,0,0
door,26,-44,-50,-70,-55,-72,0,0,0,0
door,26,-45,-50,-70,-55,-72,0,0,0,0
door,26,-45,-53,-71,-55,-75,0,0,0,0
door,27,-45,-53,-71,-55,-75,0,0,0,0
door,28,-44,-53,-71,-55,-75,0,0,0,0
door,28,-44,-50,-73,-64,-79,0,0,0,0
door,28,-43,-50,-73,-64,-79,0,0,0,0
door,28,-42,-50,-73,-64,-79,0,0,0,0
door,28,-42,-56,-64,-60,-66,0,0,0,0
door,27,-42,-56,-64,-60,-66,0,0,0,0
door,26,-41,-56,-64,-60,-66,0,0,0,0
door,26,-41,-58,-66,-56,-66,0,0,0,0
door,24,-42,-58,-66,-56,-66,0,0,0,0
door,23,-41,-58,-66,-56,-66,0,0,0,0
door,23,-41,-61,-70,-56,-67,0,0,0,0
door,22,-40,-61,-70,-56,-67,0,0,0,0
door,23,-39,-61,-70,-56,-67,0,0,0,0
door,23,-39,-65,-72,-62,-75,0,0,0,0
door,24,-39,-65,-72,-62,-75,0,0,0,0
door,25,-39,-65,-72,-62,-75,0,0,0,0
door,25,-39,-52,-74,-62,-75,0,0,0,0
door,26,-39,-52,-74,-62,-75,0,0,0,0
door,27,-39,-52,-74,-62,-75,0,0,0,0
door,27,-39,-50,-74,-60,-75,0,0,0,0
door,26,-40,-50,-74,-60,-75,0,0,0,0
door,27,-40,-50,-74,-60,-75,0,0,0,0
door,27,-41,-50,-74,-60,-75,0,0,0,0
door,27,-41,-54,-76,-60,-67,0,0,0,0
door,28,-42,-54,-76,-60,-67,0,0,0,0
door,28,-43,-54,-76,-60,-67,0,0,0,0
door,29,-43,-54,-76,-60,-67,0,0,0,0
door,28,-45,-54,-76,-60,-67,0,0,0,0
door,28,-46,-58,-73,-59,-75,0,0,0,0
door,30,-46,-58,-73,-59,-75,0,0,0,0
door,32,-45,-58,-73,-59,-75,0,0,0,0
door,32,-45,-55,-73,-58,-76,0,0,0,0
door,33,-45,-55,-73,-58,-76,0,0,0,0
door,33,-44,-55,-73,-58,-76,0,0,0,0
door,33,-44,-57,-66,-61,-82,0,0,0,0
door,32,-43,-57,-66,-61,-82,0,0,0,0
door,32,-42,-57,-66,-61,-82,0,0,0,0
door,32,-42,-51,-69,-61,-77,0,0,0,0
door,31,-41,-51,-69,-61,-77,0,0,0,0
door,29,-41,-51,-69,-61,-77,0,0,0,0
door,29,-41,-60,-71,-57,-68,0,0,0,0
door,29,-40,-60,-71,-57,-68,0,0,0,0
door,27,-40,-60,-71,-57,-68,0,0,0,0
door,27,-39,-60,-71,-57,-68,0,0,0,0
door,27,-39,-54,-67,-63,-75,0,0,0,0
door,26,-39,-54,-67,-63,-75,0,0,0,0
door,21,-42,-54,-67,-63,-75,0,0,0,0
door,24,-40,-54,-67,-63,-75,0,0,0,0
door,24,-40,-59,-66,-60,-78,0,0,0,0
door,28,-39,-59,-66,-60,-78,0,0,0,0
door,28,-40,-59,-66,-60,-78,0,0,0,0
door,30,-39,-59,-66,-60,-78,0,0,0,0
door,30,-39,-56,-78,-58,-79,0,0,0,0
door,31,-40,-56,-78,-58,-79,0,0,0,0
door,33,-40,-56,-78,-58,-79,0,0,0,0
door,33,-40,-56,-73,-55,-80,0,0,0,0
door,30,-43,-56,-73,-55,-80,0,0,0,0
door,31,-43,-56,-73,-55,-80,0,0,0,0
door,32,-43,-56,-73,-55,-80,0,0,0,0
door,32,-43,-55,-69,-55,-79,0,0,0,0
door,30,-44,-55,-69,-55,-79,0,0,0,0
door,33,-43,-55,-69,-55,-79,0,0,0,0
door,35,-42,-55,-69,-55,-79,0,0,0,0
door,35,-42,-54,-74,-55,-79,0,0,0,0
door,36,-42,-54,-74,-55,-79,0,0,0,0
door,36,-43,-54,-74,-55,-79,0,0,0,0
door,36,-43,-58,-74,-61,-77,0,0,0,0
door,35,-45,-58,-74,-61,-77,0,0,0,0
door,35,-45,-61,-70,-56,-69,0,0,0,0
door,33,-46,-61,-70,-56,-69,0,0,0,0
door,32,-46,-61,-70,-56,-69,0,0,0,0
door,30,-46,-61,-70,-56,-69,0,0,0,0
door,30,-46,-51,-74,-58,-74,0,0,0,0
door,28,-46,-51,-74,-58,-74,0,0,0,0
door,25,-47,-51,-74,-58,-74,0,0,0,0
door,25,-47,-61,-66,-58,-75,0,0,0,0
door,24,-48,-61,-66,-58,-75,0,0,0,0
door,22,-48,-61,-66,-58,-75,0,0,0,0
door,20,-49,-61,-66,-58,-75,0,0,0,0
door,20,-49,-53,-72,-55,-75,0,0,0,0
door,21,-48,-53,-72,-55,-75,0,0,0,0
door,22,-47,-53,-72,-55,-75,0,0,0,0
door,22,-47,-51,-63,-60,-77,0,0,0,0
door,23,-47,-51,-63,-60,-77,0,0,0,0
door,23,-46,-51,-63,-60,-77,0,0,0,0
door,23,-46,-51,-65,-59,-73,0,0,0,0
door,22,-45,-51,-65,-59,-73,0,0,0,0
door,22,-44,-51,-65,-59,-73,0,0,0,0
door,22,-44,-51,-63,-60,-69,0,0,0,0
door,22,-43,-51,-63,-60,-69,0,0,0,0
door,20,-43,-51,-63,-60,-69,0,0,0,0
door,20,-43,-48,-64,-58,-73,0,0,0,0
door,21,-42,-48,-64,-58,-73,0,0,0,0
door,20,-43,-48,-64,-58,-73,0,0,0,0
door,20,-43,-53,-68,-66,-69,0,0,0,0
door,20,-42,-53,-68,-66,-69,0,0,0,0
door,19,-43,-53,-68,-66,-69,0,0,0,0
door,19,-43,-53,-66,-55,-63,0,0,0,0
door,19,-42,-53,-66,-55,-63,0,0,0,0
door,20,-42,-53,-66,-55,-63,0,0,0,0
door,21,-41,-53,-66,-55,-63,0,0,0,0
door,21,-41,-57,-78,-59,-68,0,0,0,0
door,19,-41,-57,-78,-59,-68,0,0,0,0
door,20,-40,-57,-78,-59,-68,0,0,0,0
door,20,-40,-51,-76,-59,-78,0,0,0,0
door,21,-40,-51,-76,-59,-78,0,0,0,0
door,25,-38,-51,-76,-59,-78,0,0,0,0
door,25,-38,-61,-68,-64,-78,0,0,0,0
door,27,-38,-61,-68,-64,-78,0,0,0,0
door,28,-38,-61,-68,-64,-78,0,0,0,0
door,28,-38,-57,-76,-58,-78,0,0,0,0
door,28,-39,-57,-76,-58,-78,0,0,0,0
door,28,-40,-57,-76,-58,-78,0,0,0,0
door,28,-41,-57,-76,-58,-78,0,0,0,0
door,28,-41,-52,-72,-56,-82,0,0,0,0
door,28,-43,-52,-72,-56,-82,0,0,0,0
door,29,-43,-52,-72,-56,-82,0,0,0,0
door,30,-43,-52,-72,-56,-82,0,0,0,0
door,30,-43,-63,-71,-56,-72,0,0,0,0
door,31,-43,-63,-71,-56,-72,0,0,0,0
door,32,-44,-63,-71,-56,-72,0,0,0,0
door,32,-44,-50,-71,-59,-72,0,0,0,0
door,30,-45,-50,-71,-59,-72,0,0,0,0
door,31,-45,-50,-71,-59,-72,0,0,0,0
door,31,-45,-46,-71,-59,-75,0,0,0,0
door,31,-44,-46,-71,-59,-75,0,0,0,0
door,29,-44,-46,-71,-59,-75,0,0,0,0
door,29,-44,-50,-69,-57,-73,0,0,0,0
door,26,-45,-50,-69,-57,-73,0,0,0,0
door,24,-45,-50,-69,-57,-73,0,0,0,0
door,24,-45,-50,-69,-57,-76,0,0,0,0
door,23,-45,-50,-69,-57,-76,0,0,0,0
door,22,-45,-50,-69,-57,-76,0,0,0,0
door,21,-45,-50,-69,-57,-76,0,0,0,0
door,21,-45,-57,-69,-62,-72,0,0,0,0
door,19,-45,-57,-69,-62,-72,0,0,0,0
door,17,-46,-57,-69,-62,-72,0,0,0,0
door,16,-46,-57,-69,-62,-72,0,0,0,0
door,16,-46,-64,-68,-64,-74,0,0,0,0
door,17,-46,-64,-68,-64,-74,0,0,0,0
door,17,-46,-60,-64,-62,-74,0,0,0,0
door,18,-45,-60,-64,-62,-74,0,0,0,0
door,18,-45,-48,-72,-59,-69,0,0,0,0
door,20,-44,-48,-72,-59,-69,0,0,0,0
door,20,-43,-48,-72,-59,-69,0,0,0,0
door,21,-43,-48,-72,-59,-69,0,0,0,0
door,21,-43,-51,-73,-57,-77,0,0,0,0
door,21,-42,-51,-73,-57,-77,0,0,0,0
door,22,-41,-51,-73,-57,-77,0,0,0,0
door,22,-41,-48,-77,-63,-80,0,0,0,0
door,21,-41,-48,-77,-63,-80,0,0,0,0
door,22,-41,-48,-77,-63,-80,0,0,0,0
door,22,-41,-53,-66,-65,-70,0,0,0,0
door,21,-41,-53,-66,-65,-70,0,0,0,0
door,20,-42,-53,-66,-65,-70,0,0,0,0
door,20,-41,-53,-66,-65,-70,0,0,0,0
door,20,-41,-69,-66,-53,-64,0,0,0,0
door,22,-41,-69,-66,-53,-64,0,0,0,0
door,21,-41,-69,-66,-53,-64,0,0,0,0
door,20,-41,-69,-66,-53,-64,0,0,0,0
door,20,-41,-60,-69,-54,-67,0,0,0,0
door,20,-41,-51,-72,-61,-77,0,0,0,0
door,21,-41,-51,-72,-61,-77,0,0,0,0
door,22,-41,-51,-72,-61,-77,0,0,0,0
door,24,-41,-54,-68,-65,-77,0,0,0,0
door,26,-40,-54,-68,-65,-77,0,0,0,0
door,27,-40,-54,-68,-65,-77,0,0,0,0
door,27,-40,-50,-68,-61,-72,0,0,0,0
door,28,-40,-50,-68,-61,-72,0,0,0,0
door,29,-40,-50,-68,-61,-72,0,0,0,0
door,31,-40,-50,-68,-61,-72,0,0,0,0
door,31,-40,-50,-71,-61,-68,0,0,0,0
door,32,-40,-50,-71,-61,-68,0,0,0,0
door,32,-41,-50,-71,-61,-68,0,0,0,0
door,31,-42,-50,-71,-61,-68,0,0,0,0
door,31,-42,-62,-70,-53,-70,0,0,0,0
door,32,-42,-62,-70,-53,-70,0,0,0,0
door,32,-42,-59,-68,-60,-68,0,0,0,0
door,32,-43,-59,-68,-60,-68,0,0,0,0
door,31,-44,-59,-68,-60,-68,0,0,0,0
door,31,-44,-58,-76,-57,-66,0,0,0,0
door,28,-45,-58,-76,-57,-66,0,0,0,0
door,27,-45,-58,-76,-57,-66,0,0,0,0
door,27,-45,-51,-76,-63,-67,0,0,0,0
door,26,-44,-51,-76,-63,-67,0,0,0,0
door,25,-44,-51,-76,-63,-67,0,0,0,0
door,21,-46,-51,-70,-61,-75,0,0,0,0
door,18,-46,-51,-70,-61,-75,0,0,0,0
