@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,22.6,-41.900002,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,22.200001,-42.099998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,22.200001,-42.099998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,22.200001,-42.099998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,22.200001,-42.099998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,21.299999,-42.599998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,21.299999,-42.599998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,21.299999,-42.599998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,21.299999,-42.599998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.799999,-42.900002,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.799999,-42.900002,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.799999,-42.900002,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.799999,-42.900002,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.5,-43.099998,0,26,26,31,35,35,35,35,27.875,27.875,1.875,1.875,-3.125,-7.125,-7.125,-7.125,-7.125
stube,20.5,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.5,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.5,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.6,-43.099998,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.799999,-43,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.799999,-43,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.799999,-43,0,17,17,31,32,32,32,32,24.125,24.125,7.125,7.125,-6.875,-7.875,-7.875,-7.875,-7.875
stube,20.799999,-43,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.5,-42.700001,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.5,-42.700001,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.5,-42.700001,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.5,-42.700001,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.1,-43,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.1,-43,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.1,-43,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,21.1,-43,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22,-42.599998,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22,-42.599998,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22,-42.599998,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22,-42.599998,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22.4,-42.400002,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22.4,-42.400002,0,14,14,27,26,26,26,26,19.875,19.875,5.875,5.875,-7.125,-6.125,-6.125,-6.125,-6.125
stube,22.4,-42.400002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.4,-42.400002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.4,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.4,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.4,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.4,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.5,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.5,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.5,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,22.5,-42.5,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,21.6,-42.900002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,21.6,-42.900002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,21.6,-42.900002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,21.6,-42.900002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,20.5,-43.400002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,20.5,-43.400002,0,22,22,33,39,39,39,39,29.125,29.125,7.125,7.125,-3.875,-9.875,-9.875,-9.875,-9.875
stube,20.5,-43.400002,0,20,20,31,37,37,37,37,27.375,27.375,7.375,7.375,-3.625,-9.625,-9.625,-9.625,-9.625
stube,20.5,-43.400002,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.299999,-43.400002,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.299999,-43.400002,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.299999,-43.400002,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.299999,-43.400002,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.799999,-43.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.799999,-43.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.799999,-43.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,20.799999,-43.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,21.4,-42.700001,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,21.4,-42.700001,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,21.4,-42.700001,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,21.4,-42.700001,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,22.299999,-42.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
stube,22.299999,-42.099998,0,12,12,33,39,39,39,39,26.625,26.625,14.625,14.625,-6.375,-12.375,-12.375,-12.375,-12.375
