@relation TestInstances

@attribute room {stube,kueche,nicola,badgross,badklein,reduit,tobias,joel,gangbad,gangeingang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,18.799999,-34.599998,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.799999,-34.599998,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.799999,-34.599998,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.799999,-34.599998,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.700001,-34.200001,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.700001,-34.200001,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.700001,-34.200001,5,0,35,35,35,35,35,35,26.875,21.875,26.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
stube,18.700001,-34.200001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,18.200001,-33.700001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,18.200001,-33.700001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,18.200001,-33.700001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,18.200001,-33.700001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.200001,-33.200001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.200001,-33.200001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.200001,-33.200001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.200001,-33.200001,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.700001,-31.299999,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.700001,-31.299999,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.700001,-31.299999,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.700001,-31.299999,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.5,-29.6,0,3,30,30,30,30,30,30,22.875,22.875,19.875,-7.125,-7.125,-7.125,-7.125,-7.125,-7.125
stube,17.5,-29.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
stube,17.5,-29.6,3,0,37,37,37,37,37,37,28.125,25.125,28.125,-8.875,-8.875,-8.875,-8.875,-8.875,-8.875
