@relation TestInstances

@attribute room {stube,kueche,nicola,badgross,badklein,reduit,tobias,joel,gangbad,gangeingang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,14.2,-29.200001,7,0,35,35,35,35,35,35,27.125,20.125,27.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
stube,14.2,-29.200001,7,0,35,35,35,35,35,35,27.125,20.125,27.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
stube,12.3,-29.299999,7,0,35,35,35,35,35,35,27.125,20.125,27.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
stube,12.3,-29.299999,7,0,35,35,35,35,35,35,27.125,20.125,27.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
stube,12.3,-29.299999,7,0,35,35,35,35,35,35,27.125,20.125,27.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
stube,12.3,-29.299999,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,11.3,-29.6,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,11.3,-29.6,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,11.3,-29.6,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,11.3,-29.6,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,9.2,-30.9,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,9.2,-30.9,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,9.2,-30.9,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,9.2,-30.9,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,6.8,-32.700001,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,6.8,-32.700001,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,6.8,-32.700001,3,0,31,31,31,31,31,31,23.625,20.625,23.625,-7.375,-7.375,-7.375,-7.375,-7.375,-7.375
stube,6.8,-32.700001,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,8,-33.900002,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,8,-33.900002,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,8,-33.900002,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,8,-33.900002,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,9.5,-35.200001,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,9.5,-35.200001,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
stube,9.5,-35.200001,9,0,0,18,18,18,18,18,12.375,3.375,12.375,12.375,-5.625,-5.625,-5.625,-5.625,-5.625
