@relation TestInstances

@attribute room {stube,kueche,badgross,badklein,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,13.9,-31.3,8,0,34,34,34,34,22,22,23.5,15.5,23.5,-10.5,-10.5,-10.5,-10.5,1.5,1.5
stube,12.5,-31.6,8,0,34,34,34,34,22,22,23.5,15.5,23.5,-10.5,-10.5,-10.5,-10.5,1.5,1.5
stube,11.2,-31.6,8,0,34,34,34,34,22,22,23.5,15.5,23.5,-10.5,-10.5,-10.5,-10.5,1.5,1.5
stube,11.2,-31.6,8,0,30,30,30,30,22,22,21.5,13.5,21.5,-8.5,-8.5,-8.5,-8.5,-0.5,-0.5
stube,12.5,-30.3,8,0,30,30,30,30,22,22,21.5,13.5,21.5,-8.5,-8.5,-8.5,-8.5,-0.5,-0.5
stube,12.1,-29.4,8,0,30,30,30,30,22,22,21.5,13.5,21.5,-8.5,-8.5,-8.5,-8.5,-0.5,-0.5
stube,11.4,-28.1,8,0,30,30,30,30,22,22,21.5,13.5,21.5,-8.5,-8.5,-8.5,-8.5,-0.5,-0.5
stube,12.7,-25.8,8,0,30,30,30,30,22,22,21.5,13.5,21.5,-8.5,-8.5,-8.5,-8.5,-0.5,-0.5
stube,12.7,-25.8,12,0,34,34,34,34,34,34,27,15,27,-7,-7,-7,-7,-7,-7
stube,12.3,-24.2,12,0,34,34,34,34,34,34,27,15,27,-7,-7,-7,-7,-7,-7
stube,8.5,-24.4,12,0,34,34,34,34,34,34,27,15,27,-7,-7,-7,-7,-7,-7
stube,4.8,-24.3,12,0,34,34,34,34,34,34,27,15,27,-7,-7,-7,-7,-7,-7
stube,4.8,-24.3,16,0,38,38,38,38,38,38,30.5,14.5,30.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,3.3,-24,16,0,38,38,38,38,38,38,30.5,14.5,30.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,4.6,-23.7,16,0,38,38,38,38,38,38,30.5,14.5,30.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,5.7,-24,16,0,38,38,38,38,38,38,30.5,14.5,30.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,5.7,-24,8,0,30,30,30,30,30,30,23.5,15.5,23.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
stube,7.6,-24.6,8,0,30,30,30,30,30,30,23.5,15.5,23.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
stube,9.9,-25.2,8,0,30,30,30,30,30,30,23.5,15.5,23.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
stube,12.5,-25.6,8,0,30,30,30,30,30,30,23.5,15.5,23.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
stube,12.6,-27.2,8,0,30,30,30,30,30,30,23.5,15.5,23.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
stube,12.6,-27.2,12,0,36,36,36,36,36,36,28.5,16.5,28.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,13.1,-28.5,12,0,36,36,36,36,36,36,28.5,16.5,28.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,14.6,-29.4,12,0,36,36,36,36,36,36,28.5,16.5,28.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,16.3,-29.9,12,0,36,36,36,36,36,36,28.5,16.5,28.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,17.6,-30.5,12,0,36,36,36,36,36,36,28.5,16.5,28.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
stube,17.6,-30.5,6,0,27,27,27,27,24,24,20.25,14.25,20.25,-6.75,-6.75,-6.75,-6.75,-3.75,-3.75
stube,16.1,-32.5,6,0,27,27,27,27,24,24,20.25,14.25,20.25,-6.75,-6.75,-6.75,-6.75,-3.75,-3.75
stube,15.3,-33.9,6,0,27,27,27,27,24,24,20.25,14.25,20.25,-6.75,-6.75,-6.75,-6.75,-3.75,-3.75
stube,19.3,-32.7,6,0,27,27,27,27,24,24,20.25,14.25,20.25,-6.75,-6.75,-6.75,-6.75,-3.75,-3.75
stube,19.3,-32.7,0,0,27,27,27,27,24,24,19.5,19.5,19.5,-7.5,-7.5,-7.5,-7.5,-4.5,-4.5
stube,17.5,-34.6,0,0,27,27,27,27,24,24,19.5,19.5,19.5,-7.5,-7.5,-7.5,-7.5,-4.5,-4.5
stube,17.5,-34.6,0,13,30,30,30,30,29,29,23.875,23.875,10.875,-6.125,-6.125,-6.125,-6.125,-5.125,-5.125
stube,16.7,-35.8,0,13,30,30,30,30,29,29,23.875,23.875,10.875,-6.125,-6.125,-6.125,-6.125,-5.125,-5.125
stube,17.4,-36.1,0,13,30,30,30,30,29,29,23.875,23.875,10.875,-6.125,-6.125,-6.125,-6.125,-5.125,-5.125
stube,18.9,-36,0,13,30,30,30,30,29,29,23.875,23.875,10.875,-6.125,-6.125,-6.125,-6.125,-5.125,-5.125
stube,18.9,-36,0,7,29,29,29,29,29,29,22.625,22.625,15.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,19.9,-36.1,0,7,29,29,29,29,29,29,22.625,22.625,15.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,24.3,-33.8,0,7,29,29,29,29,29,29,22.625,22.625,15.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,26.6,-32.4,0,7,29,29,29,29,29,29,22.625,22.625,15.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,26.6,-32.6,0,7,29,29,29,29,29,29,22.625,22.625,15.625,-6.375,-6.375,-6.375,-6.375,-6.375,-6.375
stube,26.6,-32.6,0,8,28,28,28,28,22,22,20.5,20.5,12.5,-7.5,-7.5,-7.5,-7.5,-1.5,-1.5
stube,25.9,-33.2,0,8,28,28,28,28,22,22,20.5,20.5,12.5,-7.5,-7.5,-7.5,-7.5,-1.5,-1.5
stube,24.4,-34.3,0,8,28,28,28,28,22,22,20.5,20.5,12.5,-7.5,-7.5,-7.5,-7.5,-1.5,-1.5
stube,21.3,-36.3,0,8,28,28,28,28,22,22,20.5,20.5,12.5,-7.5,-7.5,-7.5,-7.5,-1.5,-1.5
stube,18.4,-37.8,0,8,28,28,28,28,22,22,20.5,20.5,12.5,-7.5,-7.5,-7.5,-7.5,-1.5,-1.5
stube,18.4,-37.8,0,8,28,28,28,28,24,24,21,21,13,-7,-7,-7,-7,-3,-3
stube,18.1,-37.7,0,8,28,28,28,28,24,24,21,21,13,-7,-7,-7,-7,-3,-3
stube,19.2,-36.7,0,8,28,28,28,28,24,24,21,21,13,-7,-7,-7,-7,-3,-3
