@relation TestInstances

@attribute room {bed,door,undefined}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
bed,22,-38,-51,-59,-85,-89,-73,-85,-85,-84
bed,22,-38,-58,-55,-85,-89,-73,-83,-85,-84
bed,25,-36,-58,-55,-85,-89,-73,-83,-85,-84
bed,25,-36,-58,-55,-85,-89,-72,-83,-85,-84
bed,24,-36,-58,-55,-85,-89,-72,-83,-85,-84
bed,22,-36,-58,-55,-85,-89,-72,-83,-85,-84
bed,22,-35,-58,-55,-85,-89,-72,-83,-85,-84
bed,24,-33,-58,-55,-85,-89,-72,-83,-85,-84
bed,24,-33,-51,-55,-84,-89,-72,-84,-85,-85
bed,25,-33,-51,-55,-84,-89,-72,-84,-85,-85
bed,27,-33,-51,-55,-84,-89,-72,-84,-85,-85
bed,28,-33,-51,-55,-84,-89,-72,-84,-85,-85
bed,26,-35,-51,-55,-84,-89,-72,-84,-85,-85
bed,26,-35,-59,-53,-86,-89,-72,-80,-85,-85
bed,24,-37,-59,-53,-86,-89,-72,-80,-85,-85
bed,23,-38,-59,-53,-86,-89,-72,-80,-85,-85
bed,24,-37,-59,-53,-86,-89,-72,-80,-85,-85
bed,25,-36,-59,-53,-86,-89,-72,-80,-85,-85
bed,22,-37,-59,-53,-86,-89,-72,-80,-85,-85
bed,21,-36,-59,-53,-86,-89,-72,-80,-85,-85
bed,22,-35,-51,-49,-82,-86,-72,-84,-85,-82
bed,24,-33,-51,-49,-82,-86,-72,-84,-85,-82
bed,24,-34,-51,-49,-82,-86,-72,-84,-85,-82
bed,26,-33,-51,-49,-82,-86,-72,-84,-85,-82
bed,26,-34,-51,-49,-82,-86,-72,-84,-85,-82
bed,24,-36,-51,-49,-82,-86,-72,-84,-85,-82
bed,24,-36,-53,-49,-83,-86,-72,-84,-85,-82
bed,22,-38,-53,-49,-83,-86,-72,-84,-85,-82
bed,21,-39,-53,-49,-83,-86,-72,-84,-85,-82
bed,22,-39,-53,-49,-83,-86,-72,-84,-85,-82
bed,21,-38,-53,-49,-83,-86,-72,-84,-85,-82
bed,19,-38,-53,-49,-83,-86,-72,-84,-85,-82
bed,19,-38,-53,-57,-87,-86,-72,-83,-85,-85
bed,20,-37,-53,-57,-87,-86,-72,-83,-85,-85
bed,21,-36,-53,-57,-87,-86,-72,-83,-85,-85
bed,23,-35,-53,-57,-87,-86,-72,-83,-85,-85
bed,23,-36,-53,-57,-87,-86,-72,-83,-85,-85
bed,23,-36,-53,-57,-87,-86,-71,-83,-85,-85
bed,24,-36,-53,-57,-87,-86,-71,-83,-85,-85
bed,27,-36,-53,-57,-87,-86,-71,-83,-85,-85
bed,27,-36,-59,-53,-87,-86,-71,-84,-85,-86
bed,27,-37,-59,-53,-87,-86,-71,-84,-85,-86
bed,24,-40,-59,-53,-87,-86,-71,-84,-85,-86
bed,22,-41,-59,-53,-87,-86,-71,-84,-85,-86
bed,21,-42,-59,-53,-87,-86,-71,-84,-85,-86
bed,22,-42,-59,-53,-87,-86,-71,-84,-85,-86
bed,20,-42,-59,-53,-87,-86,-71,-84,-85,-86
bed,20,-42,-48,-57,-82,-86,-71,-76,-86,-82
