@relation TestInstances

@attribute room {table,bed,door,undefined}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
table,10,-27,-77,-77,-77,-93,-93,-93,-93,-93
table,11,-26,-77,-77,-77,-93,-93,-93,-93,-93
table,11,-25,-77,-77,-77,-93,-93,-93,-93,-93
table,11,-26,-77,-77,-77,-93,-93,-93,-93,-93
table,12,-25,-77,-77,-77,-93,-93,-93,-93,-93
table,13,-25,-77,-77,-77,-93,-93,-93,-93,-93
table,12,-26,-77,-77,-77,-93,-93,-93,-93,-93
table,11,-26,-77,-77,-77,-93,-93,-93,-93,-93
table,11,-27,-77,-77,-77,-93,-93,-93,-93,-93
table,13,-27,-77,-77,-77,-93,-93,-93,-93,-93
