@relation TestInstances

@attribute room {ne,nw,sw,se}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
ne,21,-25,-51,-44,-85,-81,-72,-90,-79,-85
ne,20,-26,-51,-44,-85,-81,-72,-90,-79,-85
ne,19,-26,-51,-44,-85,-81,-72,-90,-79,-85
ne,19,-26,-61,-51,-85,-82,-72,-86,-80,-85
ne,20,-25,-61,-51,-85,-82,-72,-86,-80,-85
ne,22,-25,-58,-47,-85,-83,-72,-82,-83,-85
ne,23,-24,-58,-47,-85,-83,-72,-82,-83,-85
ne,25,-23,-58,-47,-85,-83,-72,-82,-83,-85
ne,25,-23,-55,-43,-85,-84,-72,-87,-83,-85
ne,25,-24,-55,-43,-85,-84,-72,-87,-83,-85
ne,24,-27,-55,-43,-85,-84,-72,-87,-83,-85
ne,24,-27,-57,-46,-85,-84,-72,-80,-83,-85
ne,25,-27,-57,-46,-85,-84,-72,-80,-83,-85
ne,27,-25,-57,-46,-85,-84,-72,-80,-83,-85
ne,28,-24,-57,-46,-85,-84,-72,-80,-83,-85
ne,28,-24,-52,-50,-85,-82,-72,-78,-80,-85
ne,27,-24,-52,-50,-85,-82,-72,-78,-80,-85
ne,27,-24,-65,-42,-85,-81,-72,-86,-80,-85
ne,26,-25,-65,-42,-85,-81,-72,-86,-80,-85
ne,26,-26,-65,-42,-85,-81,-72,-86,-80,-85
ne,25,-26,-57,-50,-85,-85,-72,-90,-84,-85
ne,23,-27,-57,-50,-85,-85,-72,-90,-84,-85
ne,25,-27,-57,-50,-85,-85,-72,-90,-84,-85
ne,25,-27,-57,-52,-85,-85,-72,-85,-84,-85
ne,26,-26,-57,-52,-85,-85,-72,-85,-84,-85
ne,28,-26,-57,-52,-85,-85,-72,-85,-84,-85
ne,28,-26,-59,-46,-85,-85,-72,-81,-84,-85
ne,30,-24,-59,-46,-85,-85,-72,-81,-84,-85
ne,30,-25,-59,-46,-85,-85,-72,-81,-84,-85
ne,29,-26,-59,-46,-85,-85,-72,-81,-84,-85
