@relation TestInstances

@attribute room {wc,307,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
wc,19.8,-34.4,2,15,0,0,0,0,27,26,8.75,6.75,-6.25,8.75,8.75,8.75,8.75,-18.25,-17.25
wc,19.8,-34.4,8,14,0,0,0,0,27,26,9.375,1.375,-4.625,9.375,9.375,9.375,9.375,-17.625,-16.625
wc,19.8,-34.8,8,14,0,0,0,0,27,26,9.375,1.375,-4.625,9.375,9.375,9.375,9.375,-17.625,-16.625
wc,18.7,-35.2,8,14,0,0,0,0,27,26,9.375,1.375,-4.625,9.375,9.375,9.375,9.375,-17.625,-16.625
wc,18.2,-35.2,8,14,0,0,0,0,27,26,9.375,1.375,-4.625,9.375,9.375,9.375,9.375,-17.625,-16.625
wc,17.5,-35.4,3,10,0,0,0,0,16,26,6.875,3.875,-3.125,6.875,6.875,6.875,6.875,-9.125,-19.125
wc,16.4,-35.6,3,10,0,0,0,0,16,26,6.875,3.875,-3.125,6.875,6.875,6.875,6.875,-9.125,-19.125
wc,15,-36.3,3,10,0,0,0,0,16,26,6.875,3.875,-3.125,6.875,6.875,6.875,6.875,-9.125,-19.125
wc,14,-36.4,3,10,0,0,0,0,16,26,6.875,3.875,-3.125,6.875,6.875,6.875,6.875,-9.125,-19.125
wc,14,-36.4,2,4,0,0,0,0,16,26,6,4,2,6,6,6,6,-10,-20
wc,13.6,-36.5,2,4,0,0,0,0,16,26,6,4,2,6,6,6,6,-10,-20
wc,15.1,-36.2,2,4,0,0,0,0,16,26,6,4,2,6,6,6,6,-10,-20
wc,16.1,-36.7,2,4,0,0,0,0,16,26,6,4,2,6,6,6,6,-10,-20
wc,18,-36.8,3,6,0,0,0,0,16,26,6.375,3.375,0.375,6.375,6.375,6.375,6.375,-9.625,-19.625
wc,20.1,-35.9,3,6,0,0,0,0,16,26,6.375,3.375,0.375,6.375,6.375,6.375,6.375,-9.625,-19.625
wc,22,-35.4,3,6,0,0,0,0,16,26,6.375,3.375,0.375,6.375,6.375,6.375,6.375,-9.625,-19.625
wc,22.3,-35.9,3,6,0,0,0,0,16,26,6.375,3.375,0.375,6.375,6.375,6.375,6.375,-9.625,-19.625
wc,22.3,-35.9,4,7,0,0,0,0,15,15,5.125,1.125,-1.875,5.125,5.125,5.125,5.125,-9.875,-9.875
wc,22.9,-36,4,7,0,0,0,0,15,15,5.125,1.125,-1.875,5.125,5.125,5.125,5.125,-9.875,-9.875
wc,22.2,-36.2,4,7,0,0,0,0,15,15,5.125,1.125,-1.875,5.125,5.125,5.125,5.125,-9.875,-9.875
wc,21.8,-35.8,4,7,0,0,0,0,15,15,5.125,1.125,-1.875,5.125,5.125,5.125,5.125,-9.875,-9.875
wc,21.8,-35.8,7,8,0,0,0,0,16,16,5.875,-1.125,-2.125,5.875,5.875,5.875,5.875,-10.125,-10.125
wc,20.9,-35.7,7,8,0,0,0,0,16,16,5.875,-1.125,-2.125,5.875,5.875,5.875,5.875,-10.125,-10.125
